Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Average_score,Score_discrepancy,Ratings_sales_ratio
NFL 2K2,PS2,2001,Sports,Sega,0,44,0,34,0,0,11,0,89,85,16,7,5,6,Visual Concepts,E,80,10,89,88764045
Killzone: Liberation,PSP,2006,Shooter,Sony Computer Entertainment,0,44,0,27,0,0,18,0,89,77,56,8,3,80,Guerrilla,T,80,6,89,88764045
Pure,PS3,2008,Racing,Disney Interactive Studios,0,42,0,33,0,0,14,0,89,83,43,7,8,30,Black Rock Studio,E,80,5,89,88764045
Invizimals,PSP,2009,Strategy,Sony Computer Entertainment,0,17,0,5,0,0,11,0,79,69,32,7,3,19,Novarama,E10+,71,4,89,87341772
Asphalt 3D,3DS,2011,Racing,Ubisoft,0,27,0,16,0,02,0,04,0,49,43,37,4,4,24,Gameloft,E10+,44,1,89,79591837
DiRT,X360,2007,Racing,Codemasters,0,38,0,4,0,0,09,0,87,83,59,7,4,94,Codemasters,E,78,9,89,65517241
Kingdoms of Amalur: Reckoning,X360,2012,Role-Playing,Electronic Arts,0,55,0,24,0,01,0,07,0,87,80,71,7,7,446,Big Huge Games,M,78,3,89,65517241
The Witcher 2: Assassins of Kings,PC,2011,Action,Namco Bandai Games,0,25,0,56,0,0,14,0,96,88,76,8,5,4378,CD Projekt Red Studio,M,86,3,89,58333333
NBA 2K8,X360,2007,Sports,Take-Two Interactive,0,79,0,0,0,07,0,85,81,33,7,28,Visual Concepts,E,76,11,89,41176471
Emergency Heroes,Wii,2008,Racing,Ubisoft,0,14,0,27,0,0,05,0,47,41,12,4,2,15,Ubisoft Barcelona, Ubisoft Reflections,E10+,42,1,89,36170213
Shark Tale,PS2,2004,Action,Activision,0,37,0,29,0,0,1,0,75,69,30,6,5,6,Edge of Reality,E,67,4,89,33333333
 Tales of Xillia 2,PS3,2012,Role-Playing,Namco Bandai Games,0,2,0,12,0,45,0,07,0,84,71,59,7,9,216,Bandai Namco Games,T,75,8,89,28571429
Band Hero,PS3,2009,Misc,Activision,0,41,0,23,0,0,11,0,74,76,45,5,7,9,Neversoft Entertainment,E10+,66,19,89,18918919
Tom Clancy's Rainbow Six: Vegas,PSP,2007,Shooter,Ubisoft,0,42,0,19,0,0,13,0,74,60,20,7,1,31,Ubisoft Montreal,T,66,11,89,18918919
The Golden Compass,X360,2007,Action,Sega,0,3,0,12,0,0,04,0,46,41,25,4,1,14,Shiny Entertainment,E10+,41,0,89,13043478
Brink,PS3,2011,Shooter,Bethesda Softworks,0,29,0,32,0,01,0,12,0,73,72,39,5,8,168,Splash Damage,T,65,14,89,04109589
NBA Live 2005,XB,2004,Sports,Electronic Arts,0,81,0,05,0,0,04,0,9,85,28,7,6,14,EA Canada,E,80,9,88,88888889
Lost Odyssey,X360,2007,Role-Playing,Microsoft Game Studios,0,45,0,26,0,11,0,08,0,9,78,68,8,3,432,Mistwalker,T,80,5,88,88888889
Guitar Hero: Warriors of Rock,PS3,2010,Misc,Activision,0,33,0,34,0,0,13,0,81,74,46,7,1,30,Neversoft Entertainment,T,72,3,88,88888889
Grand Theft Auto IV,PC,2008,Action,Take-Two Interactive,0,01,0,79,0,0,07,0,88,90,40,6,6,2299,Rockstar Toronto,M,78,24,88,63636364
Call of Juarez: Bound in Blood,PS3,2009,Shooter,Ubisoft,0,35,0,37,0,01,0,15,0,88,78,47,7,8,91,Techland,M,78,0,88,63636364
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,Role-Playing,Square Enix,0,18,0,01,0,5,0,02,0,7,65,43,5,9,21,Eighting, Genius Sonority Inc.,T,62,6,88,57142857
Far Cry 3,PC,2012,Shooter,Ubisoft,0,22,0,62,0,0,12,0,96,88,43,8,2,3183,Ubisoft Montreal,M,85,6,88,54166667
UFC Personal Trainer: The Ultimate Fitness System,X360,2011,Sports,THQ,0,53,0,18,0,0,06,0,77,70,36,6,5,15,THQ,E,68,5,88,31168831
Worms: Open Warfare,PSP,2006,Strategy,THQ,0,11,0,43,0,0,23,0,77,70,22,6,6,18,Team 17,E10+,68,4,88,31168831
Syphon Filter: The Omega Strain,PS2,2004,Shooter,Sony Computer Entertainment,0,37,0,29,0,0,1,0,76,65,47,6,9,30,Sony Bend,M,67,4,88,15789474
MLB 12: The Show,PS3,2012,Sports,Sony Computer Entertainment,0,86,0,0,0,06,0,92,87,23,7,5,75,SCEA San Diego Studios,E,81,12,88,04347826
WWE SmackDown vs. Raw 2009,PSP,2008,Fighting,THQ,0,41,0,2,0,0,14,0,75,72,9,6,9,Yuke's,T,66,12,88
Blitz: The League,PS2,2005,Sports,Unknown,0,74,0,03,0,0,12,0,89,76,25,8,20,Midway,M,78,4,87,64044944
NCAA Football 06,XB,2005,Sports,Electronic Arts,0,73,0,21,0,0,03,0,97,87,38,8,3,27,EA Sports,E,85,4,87,62886598
de Blob,Wii,2008,Platform,THQ,0,49,0,37,0,0,1,0,96,82,48,8,6,73,Blue Tongue Entertainment,E,84,4,87,5
DmC: Devil May Cry,PS3,2013,Action,Capcom,0,24,0,26,0,19,0,1,0,79,85,40,5,3,1471,Ninja Theory,M,69,32,87,34177215
Castlevania: Lament of Innocence,PS2,2003,Action,Konami Digital Entertainment,0,46,0,36,0,0,12,0,94,79,45,8,4,74,KCET,M,82,5,87,23404255
Star Fox 64 3D,3DS,2011,Shooter,Nintendo,0,48,0,27,0,13,0,06,0,94,81,65,8,2,231,Nintendo,E10+,82,1,87,23404255
Goldeneye 007: Reloaded,PS3,2011,Shooter,Activision,0,33,0,33,0,0,12,0,78,72,38,6,3,52,Eurocom Entertainment Software,T,68,9,87,17948718
Too Human,X360,2008,Role-Playing,Microsoft Game Studios,0,38,0,29,0,03,0,08,0,78,65,80,7,458,Silicon Knights,T,68,5,87,17948718
Rayman Legends,PS4,2014,Platform,Ubisoft,0,22,0,64,0,0,16,1,01,90,16,8,5,525,Ubisoft Montpellier,E10+,88,5,87,12871287
Wii Fit U,WiiU,2013,Sports,Nintendo,0,35,0,23,0,21,0,05,0,85,72,19,7,7,72,Nintendo,E,74,5,87,05882353
Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0,64,0,27,0,0,09,0,99,89,66,8,4,1106,From Software,M,86,5,86,86868687
Sonic Unleashed,PS2,2008,Platform,Sega,0,37,0,04,0,0,36,0,76,66,5,6,7,49,Sonic Team,E10+,66,1,86,84210526
Summer Sports: Paradise Island,Wii,2008,Sports,Ubisoft,0,48,0,01,0,0,04,0,53,46,7,4,6,7,Destineer,E,46,0,86,79245283
Tiger Woods PGA Tour 11,PS3,2010,Sports,Electronic Arts,0,37,0,33,0,0,13,0,83,78,40,6,7,17,EA Sports,E,72,11,86,74698795
Need for Speed: Nitro,Wii,2009,Racing,Electronic Arts,0,45,0,3,0,0,08,0,83,69,41,7,4,38,EA Montreal,E10+,72,5,86,74698795
Fallout 3,PC,2008,Role-Playing,Bethesda Softworks,0,02,0,88,0,0,08,0,98,91,48,7,9,3450,Bethesda Game Studios,M,85,12,86,73469388
Shadow The Hedgehog,PS2,2005,Platform,Sega,0,5,0,02,0,0,08,0,6,45,28,6,137,Sonic Team,E10+,52,15,86,66666667
PokePark 2: Wonders Beyond,Wii,2011,Action,Nintendo,0,26,0,19,0,27,0,04,0,75,60,18,7,27,Creatures Inc.,E,65,10,86,66666667
Tiger Woods PGA Tour 2002,PS2,2002,Sports,Electronic Arts,0,44,0,35,0,0,12,0,9,80,23,7,6,5,EA Sports,E,78,4,86,66666667
FIFA Soccer 2005,XB,2004,Sports,Electronic Arts,0,33,0,6,0,0,04,0,97,81,34,8,7,23,EA Canada,E,84,6,86,59793814
NHL 2001,PS2,2000,Sports,Electronic Arts,0,47,0,37,0,0,12,0,96,85,22,8,1,9,EA Sports,E,83,4,86,45833333
Street Fighter Alpha 3,PS,1998,Fighting,Virgin Interactive,0,38,0,12,0,51,0,02,1,03,93,12,8,5,46,Capcom,T,89,8,86,40776699
WWE SmackDown vs. Raw 2011,X360,2010,Fighting,THQ,0,44,0,35,0,0,08,0,88,75,49,7,6,45,Yuke's,T,76,1,86,36363636
Terminator 3: Rise of the Machines,PS2,2003,Action,Atari,0,28,0,22,0,0,07,0,58,38,21,6,3,23,Black Ops Entertainment,T,50,25,86,20689655
Phantasy Star Portable 2,PSP,2009,Role-Playing,Sega,0,08,0,11,0,62,0,06,0,87,69,27,8,1,35,Alfa System,T,75,12,86,20689655
Indiana Jones and the Staff of Kings,Wii,2009,Action,Activision,0,36,0,29,0,0,07,0,72,55,32,7,28,Artificial Mind and Movement,T,62,15,86,11111111
The Sims 2: Castaway,PSP,2007,Simulation,Electronic Arts,0,08,0,46,0,0,25,0,79,64,5,7,3,18,Maxis,E10+,68,9,86,07594937
Teenage Mutant Ninja Turtles,GBA,2003,Action,Unknown,0,67,0,25,0,0,02,0,93,71,16,8,8,8,Konami,E,80,17,86,02150538
Rayman Origins,PS3,2011,Platform,Ubisoft,0,33,0,49,0,01,0,17,1,87,43,8,4,238,UBlart Montpellier,E10+,86,3,86
Tomb Raider: Anniversary,Wii,2007,Action,Eidos Interactive,0,12,0,62,0,0,11,0,85,73,22,7,3,25,Crystal Dynamics,T,73,0,85,88235294
MLB 15: The Show,PS4,2015,Sports,Sony Computer Entertainment,0,68,0,08,0,0,17,0,92,80,44,7,8,190,SCEA San Diego Studios,E,79,2,85,86956522
Iron Man,PSP,2008,Action,Sega,0,46,0,09,0,0,09,0,63,44,7,6,5,16,Artificial Mind and Movement,T,54,21,85,71428571
Angry Birds Trilogy,3DS,2012,Action,Activision,0,38,0,2,0,0,05,0,63,62,7,4,6,20,Exient Entertainment,E,54,16,85,71428571
Harvest Moon 3D: A New Beginning,3DS,2012,Action,Marvelous Entertainment,0,41,0,17,0,3,0,05,0,91,74,21,8,2,62,Marvelous AQL,E,78,8,85,71428571
Knockout Kings 2002,PS2,2002,Sports,Electronic Arts,0,45,0,35,0,0,12,0,91,76,23,8,1,12,Electronic Arts,T,78,5,85,71428571
Buzz Lightyear of Star Command,PS,2000,Platform,Activision,0,35,0,24,0,0,04,0,63,54,10,5,3,4,Traveller's Tales,E,54,1,85,71428571
MLB 2005,PS2,2004,Sports,Sony Computer Entertainment,0,44,0,35,0,0,12,0,9,78,36,7,6,9,989 Sports,E,77,2,85,55555556
Mortal Kombat: Deadly Alliance,XB,2002,Fighting,Midway Games,0,77,0,15,0,0,04,0,96,81,27,8,4,24,Midway,M,82,3,85,41666667
Tiger Woods PGA Tour 12: The Masters,PS3,2011,Sports,Electronic Arts,0,52,0,25,0,0,11,0,89,80,41,7,3,17,Electronic Arts,E,76,7,85,39325843
Call of Duty: World at War,DS,2008,Shooter,Activision,0,56,0,25,0,0,08,0,89,75,12,7,8,20,n-Space,T,76,3,85,39325843
Need for Speed: Hot Pursuit 2,XB,2002,Racing,Electronic Arts,0,68,0,11,0,0,03,0,82,75,18,6,4,15,EA Seattle,E,70,11,85,36585366
Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,0,22,0,27,0,0,05,0,54,41,8,5,11,Electronic Arts,T,46,9,85,18518519
Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,Ubisoft,0,34,0,39,0,06,0,15,0,94,84,27,7,7,314,Ubisoft Toronto,M,80,7,85,10638298
Brutal Legend,PS3,2009,Action,Electronic Arts,0,54,0,27,0,0,13,0,94,83,61,7,6,162,Double Fine Productions,M,80,7,85,10638298
God of War: Ghost of Sparta,PSP,2010,Action,Sony Computer Entertainment,0,41,0,35,0,03,0,21,1,86,73,8,4,255,Ready at Dawn,M,85,2,85
Pirates of the Caribbean: At World's End,PS3,2007,Action,Disney Interactive Studios,0,17,0,41,0,0,15,0,73,55,24,6,9,19,Eurocom Entertainment Software,T,62,14,84,93150685
DiRT 2,PS3,2009,Racing,Codemasters,0,27,0,52,0,0,19,0,99,87,63,8,2,94,Codemasters,T,84,5,84,84848485
Kirby: Mass Attack,DS,2011,Platform,Nintendo,0,48,0,06,0,41,0,05,0,99,83,46,8,6,55,HAL Labs,E,84,3,84,84848485
Guitar Hero: Aerosmith,PS2,2008,Misc,Activision,0,61,0,0,0,18,0,79,71,11,6,3,15,BudCat,T,67,8,84,81012658
The Godfather II,X360,2009,Action,Electronic Arts,0,47,0,23,0,01,0,08,0,79,65,72,6,9,60,EA Redwood Shores,M,67,4,84,81012658
NCAA Football 11,X360,2010,Sports,Electronic Arts,0,86,0,0,0,06,0,92,86,29,7,1,70,EA Tiburon,E,78,15,84,7826087
Blue Dragon,X360,2006,Role-Playing,Microsoft Game Studios,0,3,0,32,0,21,0,08,0,92,79,56,7,8,161,Mistwalker, Artoon,T,78,1,84,7826087
Ratatouille,PS2,2007,Action,THQ,0,31,0,0,0,53,0,85,65,9,8,11,Asobo Studio,E,72,15,84,70588235
Street Fighter EX3,PS2,2000,Fighting,Virgin Interactive,0,32,0,25,0,2,0,08,0,85,64,17,7,9,31,Arika,T,72,15,84,70588235
Army of Two: The 40th Day,PS3,2010,Shooter,Electronic Arts,0,44,0,27,0,01,0,12,0,85,74,56,7,88,EA Montreal,M,72,4,84,70588235
Dragon Ball Z: Burst Limit,PS3,2008,Fighting,Atari,0,22,0,33,0,18,0,12,0,85,71,32,7,2,51,Dimps Corporation, Namco Bandai Games,T,72,1,84,70588235
Midnight Club: LA Remix,PSP,2008,Racing,Take-Two Interactive,0,52,0,27,0,0,19,0,98,79,26,8,7,43,Rockstar London,T,83,8,84,69387755
Harry Potter and the Deathly Hallows - Part 1,PS3,2010,Action,Electronic Arts,0,13,0,2,0,0,07,0,39,38,27,2,8,23,EA Bright Light,T,33,10,84,61538462
Sonic Mega Collection Plus,XB,2004,Misc,Sega,0,61,0,26,0,0,04,0,91,75,20,7,9,12,Sonic Team,E,77,4,84,61538462
Hot Shots Tennis,PS2,2006,Sports,Sony Computer Entertainment,0,17,0,13,0,55,0,05,0,9,70,44,8,1,8,Clap Hanz,E,76,11,84,44444444
NCAA Football 12,PS3,2011,Sports,Electronic Arts,0,78,0,0,0,05,0,83,82,17,5,8,41,EA Sports,E,70,24,84,3373494
Kessen,PS2,2000,Strategy,Electronic Arts,0,27,0,21,0,41,0,07,0,95,75,20,8,4,12,Koei,T,80,9,84,21052632
The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,0,4,0,23,0,0,0,63,70,22,3,6,81,The Sims Studio,T,53,34,84,12698413
Samba De Amigo,Wii,2008,Misc,Sega,0,41,0,37,0,01,0,09,0,88,68,43,8,1,40,Gearbox Software,E,74,13,84,09090909
Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega,0,5,0,29,0,01,0,08,0,88,74,55,7,3,81,BioWare,E,74,1,84,09090909
Diablo II: Lord of Destruction,PC,2001,Role-Playing,Vivendi Games,1,03,0,02,0,0,1,06,87,21,9,1,639,Blizzard North,M,89,4,83,96226415
Dragon Ball: Raging Blast 2,PS3,2010,Fighting,Namco Bandai Games,0,42,0,18,0,11,0,09,0,81,60,27,7,5,63,Spike,T,68,15,83,95061728
Conflict: Desert Storm,XB,2002,Shooter,SCi,0,48,0,37,0,0,02,0,87,65,14,8,1,17,SCi,T,73,16,83,90804598
Brothers in Arms: Hell's Highway,PS3,2008,Shooter,Ubisoft,0,44,0,34,0,0,15,0,93,76,48,8,70,Gearbox Software,M,78,4,83,87096774
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0,32,0,32,0,15,0,15,0,93,77,32,7,9,187,CyberConnect2,T,78,2,83,87096774
Operation Flashpoint: Dragon Rising,X360,2009,Shooter,Codemasters,0,36,0,45,0,02,0,1,0,93,77,47,7,8,112,Codemasters,M,78,1,83,87096774
The Lord of the Rings: Conquest,PS3,2009,Action,Electronic Arts,0,38,0,25,0,0,11,0,74,54,45,7,1,57,Pandemic Studios,T,62,17,83,78378378
pro evolution soccer 2011,PSP,2010,Sports,Konami Digital Entertainment,0,05,0,3,0,29,0,16,0,79,74,10,5,8,5,Konami,E,66,16,83,5443038
Tokyo Xtreme Racer 3,PS2,2003,Racing,Genki,0,35,0,27,0,21,0,09,0,91,63,15,8,9,23,Genki,E,76,26,83,51648352
Brutal Legend,X360,2009,Action,Electronic Arts,0,62,0,26,0,0,09,0,97,82,88,8,268,Double Fine Productions,M,81,2,83,50515464
Tomb Raider,PC,1996,Action,Eidos Interactive,0,96,0,07,0,0,1,03,86,18,8,5,3552,Crystal Dynamics, Nixxes Software,M,86,1,83,49514563
NCAA Football 14,PS3,2013,Sports,Electronic Arts,0,75,0,0,0,09,0,84,77,9,6,2,40,EA Tiburon,E,70,15,83,33333333
Madden NFL 07,XB,2006,Sports,Electronic Arts,0,97,0,03,0,0,03,1,02,83,27,8,7,6,EA Tiburon,E,85,4,83,33333333
Fossil Fighters,DS,2008,Role-Playing,Nintendo,0,83,0,0,0,06,0,89,70,17,7,9,15,RED Entertainment,E,74,9,83,14606742
Dragon Ball: Raging Blast,PS3,2009,Fighting,Namco Bandai Games,0,37,0,19,0,11,0,1,0,77,57,26,7,2,58,Spike,T,64,15,83,11688312
Need for Speed: ProStreet,PSP,2008,Racing,Electronic Arts,0,24,0,33,0,01,0,19,0,77,57,14,7,1,19,EA Games,E,64,14,83,11688312
Monster Jam: Maximum Destruction,PS2,2002,Racing,Ubisoft,0,32,0,25,0,0,08,0,65,47,11,6,6,Ubisoft,T,54,13,83,07692308
NBA Street V3,PS2,2005,Sports,Electronic Arts,0,52,0,41,0,0,14,1,06,89,36,8,7,37,EA Canada,E,88,2,83,01886792
The Simpsons Game,PS3,2007,Action,Electronic Arts,0,38,0,36,0,0,15,0,88,71,30,7,5,49,EA Redwood Shores,T,73,4,82,95454545
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0,68,0,38,0,0,05,1,11,94,70,9,160,Ubisoft Montreal,M,92,4,82,88288288
Star Wars: Obi-Wan,XB,2001,Action,Activision,0,52,0,16,0,0,02,0,7,58,28,5,9,14,LucasArts,T,58,1,82,85714286
NFL Fever 2002,XB,2000,Sports,Microsoft Game Studios,0,74,0,21,0,0,04,0,99,79,24,8,5,10,Microsoft Game Studios,E,82,6,82,82828283
Dragon Age: Inquisition,XOne,2014,Role-Playing,Electronic Arts,0,56,0,28,0,0,09,0,93,85,28,6,9,703,BioWare,M,77,16,82,79569892
Madden NFL 08,Wii,2007,Sports,Electronic Arts,0,8,0,0,0,07,0,87,76,29,6,8,27,EA Tiburon,E,72,8,82,75862069
Mercenaries 2: World in Flames,PS3,2008,Shooter,Electronic Arts,0,29,0,39,0,02,0,16,0,87,72,43,7,1,73,Pandemic Studios,T,72,1,82,75862069
NASCAR 2001,PS,2000,Racing,Electronic Arts,0,45,0,31,0,0,05,0,81,73,8,6,1,9,Black Box,E,67,12,82,71604938
Need for Speed: Most Wanted,XB,2005,Racing,Electronic Arts,0,53,0,46,0,0,05,1,04,83,32,8,8,29,EA Canada,T,86,5,82,69230769
F-Zero: Maximum Velocity,GBA,2001,Racing,Nintendo,0,39,0,16,0,37,0,12,1,04,86,19,8,5,22,Nd Cube,E,86,1,82,69230769
LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0,41,0,28,0,0,06,0,75,72,6,5,2,25,TT Games,E10+,62,20,82,66666667
Coded Arms,PSP,2005,Shooter,Konami Digital Entertainment,0,28,0,29,0,0,17,0,75,59,42,6,5,61,Konami,T,62,6,82,66666667
Guitar Hero Live,PS4,2015,Misc,Activision,0,34,0,38,0,0,14,0,86,80,69,6,2,160,FreeStyleGames,T,71,18,82,55813953
NCAA March Madness 2004,PS2,2003,Sports,Electronic Arts,0,5,0,39,0,0,13,1,03,82,16,8,8,12,NuFX,E,85,6,82,52427184
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,0,56,0,3,0,08,0,09,1,03,86,74,8,4,329,Tantalus Interactive, Tantatus, Nintendo,T,85,2,82,52427184
NHL 2004,PS2,2003,Sports,Electronic Arts,0,47,0,37,0,0,12,0,97,85,19,7,6,53,EA Sports,E,80,9,82,4742268
Rock Band 2,Wii,2008,Misc,MTV Games,0,93,0,01,0,0,08,1,02,92,10,7,7,45,Harmonix Music Systems,T,84,15,82,35294118
MotorStorm: Arctic Edge,PSP,2009,Racing,Sony Computer Entertainment,0,16,0,57,0,0,29,1,02,79,58,8,8,39,Bigbig Studios,T,84,9,82,35294118
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,Ubisoft,0,87,0,05,0,02,0,08,1,02,86,58,8,1,89,Red Storm Entertainment, Ubisoft Paris,T,84,5,82,35294118
Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0,37,0,35,0,01,0,07,0,79,76,12,5,4,107,Ghost Games,E10+,65,22,82,27848101
The Sims 2: Pets,PSP,2006,Simulation,Electronic Arts,0,19,0,38,0,0,22,0,79,57,9,7,3,10,Maxis,T,65,16,82,27848101
Tiger Woods PGA Tour 10,Wii,2009,Sports,Electronic Arts,0,6,0,36,0,0,11,1,07,88,44,8,8,57,EA Tiburon,E,88,0,82,24299065
Sonic Heroes,XB,2003,Platform,Sega,0,41,0,43,0,01,0,05,0,9,73,28,7,6,34,Sonic Team,E,74,3,82,22222222
MX vs. ATV Reflex,PS3,2009,Racing,THQ,0,52,0,25,0,0,12,0,9,74,44,7,4,10,Rainbow Studios,E,74,0,82,22222222
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,0,36,0,23,0,38,0,15,1,12,93,61,9,2,1228,Atlus,M,92,1,82,14285714
SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003,Platform,THQ,0,74,0,19,0,0,03,0,95,71,10,8,6,34,Heavy Iron Studios,E,78,15,82,10526316
Driver: San Francisco,PS3,2011,Racing,Ubisoft,0,24,0,52,0,01,0,18,0,95,79,53,7,7,114,Ubisoft Reflections,T,78,2,82,10526316
Dynasty Warriors 3: Xtreme Legends,PS2,2002,Action,Tecmo Koei,0,13,0,1,0,74,0,03,1,72,16,9,3,54,Omega Force,T,82,21,82
Total War: Rome II,PC,2013,Strategy,Sega,0,12,0,53,0,0,07,0,72,76,71,4,2,3742,Creative Assembly,T,59,34,81,94444444
Street Fighter X Tekken,PS3,2012,Fighting,Capcom,0,42,0,21,0,1,0,09,0,83,84,51,5,3,191,Capcom,T,68,31,81,92771084
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006,Shooter,Sony Computer Entertainment,0,81,0,11,0,0,13,1,05,81,31,9,36,Zipper Interactive,T,86,9,81,9047619
MVP Baseball 2003,PS2,2003,Sports,Electronic Arts,0,51,0,4,0,0,13,1,04,81,22,8,9,17,EA Sports,E,85,8,81,73076923
Tales of Graces f,PS3,2010,Role-Playing,Namco Bandai Games,0,28,0,18,0,45,0,07,0,98,77,55,8,2,336,Namco Bandai Games,T,80,5,81,63265306
LittleBigPlanet Karting,PS3,2012,Action,Sony Computer Entertainment,0,42,0,3,0,01,0,15,0,87,73,69,6,9,159,Media Molecule, United Front Games,E,71,4,81,6091954
Tony Hawk's Project 8,PS2,2006,Sports,Activision,0,72,0,03,0,0,12,0,87,69,17,7,3,19,Shaba Games,T,71,4,81,6091954
WipEout Pure,PSP,2005,Racing,Sony Computer Entertainment,0,47,0,34,0,0,23,1,03,88,56,7,9,102,Studio Liverpool,E,84,9,81,55339806
WWE SmackDown vs. Raw 2009,X360,2008,Fighting,THQ,0,58,0,26,0,0,08,0,92,79,47,7,1,34,Yuke's,T,75,8,81,52173913
Dante's Inferno,X360,2010,Action,Electronic Arts,0,63,0,2,0,02,0,07,0,92,73,71,7,7,224,Visceral Games,M,75,4,81,52173913
Madden NFL 25,XOne,2013,Sports,Electronic Arts,0,67,0,05,0,0,08,0,81,73,18,5,9,111,EA Sports,E,66,14,81,48148148
NASCAR Thunder 2004,PS2,2003,Racing,Electronic Arts,0,53,0,41,0,0,14,1,08,88,15,8,9,77,EA Tiburon,E,88,1,81,48148148
NBA 2K10,X360,2009,Sports,Take-Two Interactive,0,88,0,02,0,0,08,0,97,82,46,7,6,34,Visual Concepts,E,79,6,81,44329897
SSX,PS3,2012,Sports,Electronic Arts,0,35,0,41,0,02,0,14,0,91,81,38,6,8,110,EA Canada,E,74,13,81,31868132
Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft,0,58,0,24,0,01,0,09,0,91,77,63,7,2,53,Ubisoft Shanghai,T,74,5,81,31868132
Mario Pinball Land,GBA,2004,Misc,Nintendo,0,5,0,18,0,0,01,0,69,62,35,4,9,11,Fuse Games Limited,E,56,13,81,15942029
The Orange Box,PS3,2007,Shooter,Electronic Arts,0,28,0,58,0,0,21,1,06,89,21,8,4,188,EA Games,M,86,5,81,13207547
James Bond 007: Agent Under Fire,XB,2002,Shooter,Electronic Arts,0,65,0,22,0,0,03,0,9,71,16,7,5,15,Electronic Arts,T,73,4,81,11111111
Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision,0,68,0,15,0,0,08,0,9,73,75,7,3,82,Vicarious Visions,T,73,0,81,11111111
Sniper Elite V2,X360,2012,Shooter,505 Games,0,46,0,28,0,02,0,07,0,84,67,37,6,8,131,Rebellion,M,68,1,80,95238095
Tiger Woods PGA Tour 06,PS2,2005,Sports,Electronic Arts,0,74,0,03,0,0,12,0,89,83,29,6,2,16,EA Sports,E,72,21,80,8988764
FIFA Street,X360,2012,Sports,Electronic Arts,0,17,0,62,0,0,1,0,89,77,47,6,7,58,EA Sports,E,72,10,80,8988764
The SpongeBob SquarePants Movie,GC,2004,Platform,THQ,0,73,0,19,0,0,03,0,94,73,9,7,8,13,Heavy Iron Studios,E,76,5,80,85106383
UFC Undisputed 3,X360,2012,Action,THQ,0,72,0,2,0,0,08,0,99,85,60,7,6,88,Yuke's,T,80,9,80,80808081
Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0,28,0,04,0,64,0,03,0,99,78,48,8,1,84,Capcom,T,80,3,80,80808081
Madden NFL 2004,XB,2003,Sports,Electronic Arts,1,02,0,02,0,0,05,1,09,92,27,8,3,48,EA Tiburon,E,88,9,80,73394495
Time Crisis 4,PS3,2007,Shooter,Namco Bandai Games,0,32,0,32,0,05,0,14,0,83,60,52,7,4,21,Nex Entertainment,T,67,14,80,72289157
Monopoly Streets,Wii,2010,Misc,Electronic Arts,0,23,0,42,0,0,08,0,72,65,9,5,2,5,Electronic Arts,E,58,13,80,55555556
ESPN: Sports Connection,WiiU,2012,Sports,Ubisoft,0,2,0,12,0,0,03,0,36,31,13,2,7,18,Ubisoft,E,29,4,80,55555556
Crysis 3,PS3,2013,Shooter,Electronic Arts,0,26,0,42,0,03,0,16,0,87,77,23,6,3,288,Crytek,M,70,14,80,45977011
Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix,0,73,0,03,0,0,12,0,87,68,20,7,2,105,Jupiter Corporation,E10+,70,4,80,45977011
F1 2009,Wii,2009,Racing,Codemasters,0,15,0,62,0,0,11,0,87,69,29,7,2,30,Sumo Digital,E,70,3,80,45977011
NHL 15,PS4,2014,Sports,Electronic Arts,0,31,0,19,0,0,1,0,6,60,28,3,6,306,EA Sports,E10+,48,24,80
Forza Motorsport,XB,2005,Racing,Microsoft Game Studios,0,52,0,51,0,0,02,1,05,92,73,7,6,213,Microsoft Game Studios,E,84,16,80
Rayman Raving Rabbids 2,DS,2007,Misc,Ubisoft,0,73,0,01,0,0,06,0,8,57,8,7,15,Ubisoft Paris,E10+,64,13,80
NBA 2K3,PS2,2002,Sports,Sega,0,51,0,4,0,0,13,1,05,89,21,8,22,Visual Concepts,E,84,9,80
